date,state,district,pincode,age_0_5,age_5_17,age_18_greater
,Maharashtra,Pune,411032,3,0,0
,Maharashtra,Pune,411052,3,0,0
,Maharashtra,Pune,411060,6,1,0
,Maharashtra,Pune,411062,9,2,0
,Maharashtra,Pune,412105,18,3,0
,Maharashtra,Pune,412109,1,2,0
,Maharashtra,Pune,412114,1,2,0
,Maharashtra,Pune,412201,4,1,0
,Maharashtra,Pune,412202,1,1,0
,Maharashtra,Pune,412206,3,0,0
,Maharashtra,Pune,412212,4,0,0
,Maharashtra,Pune,412216,2,2,0
,Maharashtra,Pune,413130,6,2,0
,Maharashtra,Pune,410507,0,1,0
,Maharashtra,Pune,411023,1,0,0
,Maharashtra,Pune,411028,1,0,0
,Maharashtra,Pune,411033,7,1,0
,Maharashtra,Pune,411037,1,0,0
,Maharashtra,Pune,412308,2,0,0
,Maharashtra,Pune,413102,2,0,0
,Maharashtra,Pune,413103,0,2,0
,Maharashtra,Pune,413114,1,1,0
,Maharashtra,Pune,410405,0,1,0
,Maharashtra,Pune,410502,1,0,0
,Maharashtra,Pune,411004,1,0,0
,Maharashtra,Pune,411007,0,1,0
,Maharashtra,Pune,411027,10,1,0
,Maharashtra,Pune,411035,1,0,0
,Maharashtra,Pune,411036,5,0,0
,Maharashtra,Pune,411042,2,2,0
,Maharashtra,Pune,411058,1,1,0
,Maharashtra,Pune,411068,1,0,0
,Maharashtra,Pune,412115,3,1,0
,Maharashtra,Pune,412201,1,0,0
,Maharashtra,Pune,412208,3,1,0
,Maharashtra,Pune,412209,1,0,0
,Maharashtra,Pune,412210,2,0,0
,Maharashtra,Pune,412213,2,0,0
,Maharashtra,Pune,412214,3,0,0
,Maharashtra,Pune,412216,1,0,0
,Maharashtra,Pune,412306,2,0,0
,Maharashtra,Pune,412403,1,0,0
,Maharashtra,Pune,413104,1,0,0
,Maharashtra,Pune,413110,3,0,0
,Maharashtra,Pune,410504,1,0,0
,Maharashtra,Pune,410506,0,1,0
,Maharashtra,Pune,410507,0,3,0
,Maharashtra,Pune,411003,1,0,0
,Maharashtra,Pune,411006,1,0,0
,Maharashtra,Pune,411007,0,1,0
,Maharashtra,Pune,411018,0,1,0
,Maharashtra,Pune,411030,1,0,0
,Maharashtra,Pune,411048,4,1,0
,Maharashtra,Pune,411057,1,0,0
,Maharashtra,Pune,411058,1,0,0
,Maharashtra,Pune,412105,5,0,0
,Maharashtra,Pune,412206,1,0,0
,Maharashtra,Pune,412216,2,0,0
,Maharashtra,Pune,412308,2,1,0
,Maharashtra,Pune,413114,0,1,0
,Maharashtra,Pune,413130,1,0,0
,Maharashtra,Pune,413801,3,1,0
,Maharashtra,Pune,410504,1,0,0
,Maharashtra,Pune,411006,2,0,0
,Maharashtra,Pune,411014,1,0,0
,Maharashtra,Pune,411019,1,0,0
,Maharashtra,Pune,411036,2,0,0
,Maharashtra,Pune,412207,2,0,0
,Maharashtra,Pune,410401,1,0,0
,Maharashtra,Pune,410504,2,0,0
,Maharashtra,Pune,410505,3,0,0
,Maharashtra,Pune,410516,1,0,0
,Maharashtra,Pune,411001,3,0,0
,Maharashtra,Pune,411013,0,0,1
,Maharashtra,Pune,411019,3,0,0
,Maharashtra,Pune,411020,1,0,0
,Maharashtra,Pune,411027,6,2,0
,Maharashtra,Pune,411037,6,1,0
,Maharashtra,Pune,411041,2,2,0
,Maharashtra,Pune,411043,4,0,0
,Maharashtra,Pune,411044,1,0,0
,Maharashtra,Pune,411045,4,0,0
,Maharashtra,Pune,411047,2,0,0
,Maharashtra,Pune,411051,3,0,0
,Maharashtra,Pune,411061,3,0,0
,Maharashtra,Pune,412101,4,0,0
,Maharashtra,Pune,412202,2,0,0
,Maharashtra,Pune,412204,1,0,0
,Maharashtra,Pune,412206,0,1,0
,Maharashtra,Pune,412209,1,0,0
,Maharashtra,Pune,412301,2,1,0
,Maharashtra,Pune,413103,1,0,0
,Maharashtra,Pune,413104,0,0,1
,Maharashtra,Pune,413114,1,0,0
,Maharashtra,Pune,413801,3,0,0
,Maharashtra,Pune,410505,0,1,0
,Maharashtra,Pune,411004,1,0,0
,Maharashtra,Pune,411007,3,0,0
,Maharashtra,Pune,411020,2,0,0
,Maharashtra,Pune,411023,1,0,0
,Maharashtra,Pune,411028,6,2,0
,Maharashtra,Pune,411037,3,0,0
,Maharashtra,Pune,411038,1,2,0
,Maharashtra,Pune,411062,3,2,0
,Maharashtra,Pune,412103,1,0,0
,Maharashtra,Pune,412114,1,0,0
,Maharashtra,Pune,412203,1,0,0
,Maharashtra,Pune,412208,1,0,0
,Maharashtra,Pune,412211,1,0,0
,Maharashtra,Pune,413102,1,0,0
,Maharashtra,Pune,410501,4,0,1
,Maharashtra,Pune,411002,1,0,0
,Maharashtra,Pune,411015,3,0,0
,Maharashtra,Pune,411017,2,0,0
,Maharashtra,Pune,411033,2,0,0
,Maharashtra,Pune,411037,4,0,0
,Maharashtra,Pune,411038,3,0,1
,Maharashtra,Pune,411041,1,1,0
,Maharashtra,Pune,411048,5,1,0
,Maharashtra,Pune,411060,3,0,0
,Maharashtra,Pune,412208,1,0,0
,Maharashtra,Pune,412306,1,0,0
,Maharashtra,Pune,412412,2,0,0
,Maharashtra,Pune,413110,2,0,0
,Maharashtra,Pune,410406,1,0,1
,Maharashtra,Pune,411033,5,0,0
,Maharashtra,Pune,412101,3,1,0
,Maharashtra,Pune,412115,1,0,0
,Maharashtra,Pune,412202,1,0,0
,Maharashtra,Pune,412206,1,0,0
,Maharashtra,Pune,412307,2,0,0
,Maharashtra,Pune,412411,1,0,0
,Maharashtra,Pune,413103,1,0,0
,Maharashtra,Pune,410401,2,1,0
,Maharashtra,Pune,410507,2,0,0
,Maharashtra,Pune,411013,1,0,0
,Maharashtra,Pune,411018,4,1,0
,Maharashtra,Pune,411023,5,3,0
,Maharashtra,Pune,411032,3,1,0
,Maharashtra,Pune,411033,13,11,0
,Maharashtra,Pune,411039,5,3,0
,Maharashtra,Pune,411045,4,3,0
,Maharashtra,Pune,411058,7,4,0
,Maharashtra,Pune,412101,10,3,0
,Maharashtra,Pune,412108,2,0,0
,Maharashtra,Pune,412109,1,0,0
,Maharashtra,Pune,412114,4,3,0
,Maharashtra,Pune,412201,6,1,0
,Maharashtra,Pune,412202,3,0,0
,Maharashtra,Pune,412205,7,0,0
,Maharashtra,Pune,412207,14,3,0
,Maharashtra,Pune,412215,4,0,0
,Maharashtra,Pune,412304,1,0,0
,Maharashtra,Pune,412308,9,2,0
,Maharashtra,Pune,412409,1,0,0
,Maharashtra,Pune,413103,2,0,0
,Maharashtra,Pune,413105,2,0,0
,Maharashtra,Pune,413106,1,2,0
,Maharashtra,Pune,413114,3,0,0
,Maharashtra,Pune,413133,3,0,0
2025-06-11,Maharashtra,Pune,410406,1,0,0
2025-06-11,Maharashtra,Pune,410502,3,0,0
2025-06-11,Maharashtra,Pune,410503,0,0,6
2025-06-11,Maharashtra,Pune,411001,2,0,0
2025-06-11,Maharashtra,Pune,411006,1,0,0
2025-06-11,Maharashtra,Pune,411015,2,0,0
2025-06-11,Maharashtra,Pune,411017,4,1,0
2025-06-11,Maharashtra,Pune,411042,1,0,1
2025-06-11,Maharashtra,Pune,412114,1,0,0
2025-06-11,Maharashtra,Pune,412402,2,1,0
2025-06-11,Maharashtra,Pune,413802,1,1,0
2025-05-11,Maharashtra,Pune,410501,8,2,0
2025-05-11,Maharashtra,Pune,410506,2,0,0
2025-05-11,Maharashtra,Pune,410507,0,2,0
2025-05-11,Maharashtra,Pune,411003,1,0,0
2025-05-11,Maharashtra,Pune,411004,0,1,0
2025-05-11,Maharashtra,Pune,411013,1,1,0
2025-05-11,Maharashtra,Pune,411015,9,2,0
2025-05-11,Maharashtra,Pune,411020,1,0,0
2025-05-11,Maharashtra,Pune,411028,10,4,1
2025-05-11,Maharashtra,Pune,411036,4,0,0
2025-05-11,Maharashtra,Pune,411046,0,1,0
2025-05-11,Maharashtra,Pune,411047,6,1,0
2025-05-11,Maharashtra,Pune,412102,1,0,0
2025-05-11,Maharashtra,Pune,412107,0,1,0
2025-05-11,Maharashtra,Pune,412206,3,2,0
2025-05-11,Maharashtra,Pune,412211,2,0,0
2025-05-11,Maharashtra,Pune,412301,6,0,0
2025-05-11,Maharashtra,Pune,412403,0,1,0
2025-05-11,Maharashtra,Pune,412404,1,0,0
2025-05-11,Maharashtra,Pune,412408,1,0,0
2025-05-11,Maharashtra,Pune,412409,4,0,0
2025-05-11,Maharashtra,Pune,413103,3,0,0
2025-05-11,Maharashtra,Pune,413801,4,0,0
2025-05-11,Maharashtra,Pune,413802,1,0,0
2025-04-11,Maharashtra,Pune,412401,1,0,0
2025-08-11,Maharashtra,Pune,410505,6,1,0
2025-08-11,Maharashtra,Pune,410509,1,0,22
2025-08-11,Maharashtra,Pune,411002,2,0,0
2025-08-11,Maharashtra,Pune,411005,0,1,0
2025-08-11,Maharashtra,Pune,411011,1,0,0
2025-08-11,Maharashtra,Pune,411013,3,0,0
2025-08-11,Maharashtra,Pune,411014,4,2,0
2025-08-11,Maharashtra,Pune,411019,3,0,0
2025-08-11,Maharashtra,Pune,411022,2,0,0
2025-08-11,Maharashtra,Pune,411023,1,1,0
2025-08-11,Maharashtra,Pune,411047,3,2,0
2025-08-11,Maharashtra,Pune,411048,13,1,0
2025-08-11,Maharashtra,Pune,411052,3,0,0
2025-08-11,Maharashtra,Pune,411060,2,3,0
2025-08-11,Maharashtra,Pune,411061,1,0,0
2025-08-11,Maharashtra,Pune,412101,5,1,0
2025-08-11,Maharashtra,Pune,412102,1,0,0
2025-08-11,Maharashtra,Pune,412108,1,0,0
2025-08-11,Maharashtra,Pune,412115,1,1,0
2025-08-11,Maharashtra,Pune,412205,1,1,0
2025-08-11,Maharashtra,Pune,412207,3,4,0
2025-08-11,Maharashtra,Pune,412208,2,1,0
2025-08-11,Maharashtra,Pune,412210,1,1,0
2025-08-11,Maharashtra,Pune,412403,4,0,0
2025-08-11,Maharashtra,Pune,412406,1,0,5
2025-08-11,Maharashtra,Pune,412410,2,0,0
2025-08-11,Maharashtra,Pune,413105,1,0,0
2025-08-11,Maharashtra,Pune,413130,1,0,0
2025-07-11,Maharashtra,Pune,410505,11,0,0
2025-07-11,Maharashtra,Pune,410507,1,0,0
2025-07-11,Maharashtra,Pune,410509,0,0,1
2025-07-11,Maharashtra,Pune,410513,1,0,0
2025-07-11,Maharashtra,Pune,410515,0,0,2
2025-07-11,Maharashtra,Pune,411001,5,1,2
2025-07-11,Maharashtra,Pune,411004,3,0,2
2025-07-11,Maharashtra,Pune,411012,2,0,0
2025-07-11,Maharashtra,Pune,411020,0,0,1
2025-07-11,Maharashtra,Pune,411036,2,2,1
2025-07-11,Maharashtra,Pune,411039,1,0,1
2025-07-11,Maharashtra,Pune,411042,1,2,2
2025-07-11,Maharashtra,Pune,411044,5,3,0
2025-07-11,Maharashtra,Pune,411048,7,3,0
2025-07-11,Maharashtra,Pune,411052,2,0,0
2025-07-11,Maharashtra,Pune,411057,10,3,0
2025-07-11,Maharashtra,Pune,411058,4,0,0
2025-07-11,Maharashtra,Pune,411061,1,0,0
2025-07-11,Maharashtra,Pune,412115,4,7,0
2025-07-11,Maharashtra,Pune,412204,1,0,0
2025-07-11,Maharashtra,Pune,412207,1,0,0
2025-07-11,Maharashtra,Pune,413120,1,0,0
2025-09-11,Maharashtra,Pune,411004,2,0,0
2025-09-11,Maharashtra,Pune,411012,2,1,0
2025-09-11,Maharashtra,Pune,411015,1,0,0
2025-09-11,Maharashtra,Pune,411016,2,0,0
2025-09-11,Maharashtra,Pune,411017,9,2,0
2025-09-11,Maharashtra,Pune,411025,2,0,0
2025-09-11,Maharashtra,Pune,411026,6,0,0
2025-09-11,Maharashtra,Pune,411035,1,0,0
2025-09-11,Maharashtra,Pune,411038,6,0,0
2025-09-11,Maharashtra,Pune,411057,9,3,0
2025-09-11,Maharashtra,Pune,411058,1,1,0
2025-09-11,Maharashtra,Pune,412105,12,3,0
2025-09-11,Maharashtra,Pune,412216,2,0,0
2025-09-11,Maharashtra,Pune,412303,4,0,0
2025-09-11,Maharashtra,Pune,412403,1,0,0
2025-09-11,Maharashtra,Pune,413114,2,0,0
2025-09-11,Maharashtra,Pune,413801,1,0,0
2025-10-11,Maharashtra,Pune,410501,5,0,0
2025-10-11,Maharashtra,Pune,410502,2,0,0
2025-10-11,Maharashtra,Pune,411002,2,0,0
2025-10-11,Maharashtra,Pune,411011,1,0,0
2025-10-11,Maharashtra,Pune,411012,1,1,0
2025-10-11,Maharashtra,Pune,411013,4,1,0
2025-10-11,Maharashtra,Pune,411016,1,0,0
2025-10-11,Maharashtra,Pune,411021,5,1,0
2025-10-11,Maharashtra,Pune,411028,3,0,1
2025-10-11,Maharashtra,Pune,411033,9,1,0
2025-10-11,Maharashtra,Pune,411034,2,0,0
2025-10-11,Maharashtra,Pune,411060,3,0,0
2025-10-11,Maharashtra,Pune,412101,9,3,0
2025-10-11,Maharashtra,Pune,412109,2,0,0
2025-10-11,Maharashtra,Pune,412201,12,1,0
2025-10-11,Maharashtra,Pune,412213,3,0,0
2025-10-11,Maharashtra,Pune,412215,1,0,0
2025-10-11,Maharashtra,Pune,412404,1,0,0
2025-10-11,Maharashtra,Pune,412406,1,0,0
2025-10-11,Maharashtra,Pune,412409,1,1,0
2025-10-11,Maharashtra,Pune,412411,1,0,0
2025-10-11,Maharashtra,Pune,413106,4,0,0
2025-10-11,Maharashtra,Pune,413116,1,0,0
2025-10-11,Maharashtra,Pune,413130,2,0,0
2025-10-11,Maharashtra,Pune,413132,1,1,0
,Maharashtra,Pune,410401,2,0,0
,Maharashtra,Pune,410501,5,1,0
,Maharashtra,Pune,411011,2,0,0
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,411013,1,2,0
,Maharashtra,Pune,411018,2,0,0
,Maharashtra,Pune,411019,8,3,0
,Maharashtra,Pune,411024,4,0,0
,Maharashtra,Pune,411026,1,1,0
,Maharashtra,Pune,411039,9,3,0
,Maharashtra,Pune,411051,2,0,0
,Maharashtra,Pune,411057,5,4,0
,Maharashtra,Pune,411060,1,0,0
,Maharashtra,Pune,412210,2,0,0
,Maharashtra,Pune,412402,1,0,0
,Maharashtra,Pune,413102,8,0,0
,Maharashtra,Pune,410405,1,0,0
,Maharashtra,Pune,410406,1,0,0
,Maharashtra,Pune,410501,2,2,0
,Maharashtra,Pune,411002,1,0,0
,Maharashtra,Pune,411004,1,0,0
,Maharashtra,Pune,411007,1,0,0
,Maharashtra,Pune,411027,3,7,0
,Maharashtra,Pune,411028,1,4,0
,Maharashtra,Pune,411041,0,2,1
,Maharashtra,Pune,412104,1,0,0
,Maharashtra,Pune,412202,1,0,0
,Maharashtra,Pune,412207,0,1,0
,Maharashtra,Pune,412211,0,1,0
,Maharashtra,Pune,412213,0,0,1
,Maharashtra,Pune,412216,0,1,0
,Maharashtra,Pune,412303,0,0,2
,Maharashtra,Pune,413105,1,0,0
2025-01-11,Maharashtra,Pune,410505,1,0,0
2025-01-11,Maharashtra,Pune,411006,2,0,0
2025-01-11,Maharashtra,Pune,411012,2,1,0
2025-01-11,Maharashtra,Pune,411014,1,0,0
2025-01-11,Maharashtra,Pune,411015,2,0,0
2025-01-11,Maharashtra,Pune,411037,3,1,0
2025-01-11,Maharashtra,Pune,411038,4,0,0
2025-01-11,Maharashtra,Pune,411047,1,0,0
2025-01-11,Maharashtra,Pune,411052,1,0,0
2025-01-11,Maharashtra,Pune,412205,2,0,0
,Maharashtra,Pune,410502,5,0,0
,Maharashtra,Pune,410508,1,0,0
,Maharashtra,Pune,411006,5,3,0
,Maharashtra,Pune,411012,9,0,0
,Maharashtra,Pune,411016,0,0,1
,Maharashtra,Pune,411025,0,1,0
,Maharashtra,Pune,411030,5,0,0
,Maharashtra,Pune,411044,6,0,0
,Maharashtra,Pune,411046,9,2,0
,Maharashtra,Pune,411048,17,6,0
,Maharashtra,Pune,411058,1,3,0
,Maharashtra,Pune,411062,3,2,0
,Maharashtra,Pune,412102,2,0,0
,Maharashtra,Pune,412108,1,0,0
,Maharashtra,Pune,412203,2,3,1
,Maharashtra,Pune,412209,1,0,0
,Maharashtra,Pune,412216,1,0,0
,Maharashtra,Pune,412218,2,0,0
,Maharashtra,Pune,412406,1,0,0
,Maharashtra,Pune,412411,1,0,0
2025-03-11,Maharashtra,Pune,410502,1,0,0
2025-03-11,Maharashtra,Pune,410504,2,0,0
2025-03-11,Maharashtra,Pune,410505,1,1,0
2025-03-11,Maharashtra,Pune,411015,1,0,0
2025-03-11,Maharashtra,Pune,411024,1,0,0
2025-03-11,Maharashtra,Pune,411032,1,0,0
2025-03-11,Maharashtra,Pune,411041,5,0,0
2025-03-11,Maharashtra,Pune,411042,1,0,0
2025-03-11,Maharashtra,Pune,411043,1,1,0
2025-03-11,Maharashtra,Pune,411046,2,2,0
2025-03-11,Maharashtra,Pune,411047,1,2,0
2025-03-11,Maharashtra,Pune,411060,3,0,0
2025-03-11,Maharashtra,Pune,412108,0,0,3
2025-03-11,Maharashtra,Pune,412114,1,0,0
2025-03-11,Maharashtra,Pune,412201,2,0,0
2025-03-11,Maharashtra,Pune,412208,2,0,0
2025-03-11,Maharashtra,Pune,412210,2,0,0
2025-03-11,Maharashtra,Pune,412211,1,0,0
2025-03-11,Maharashtra,Pune,412214,1,0,0
2025-03-11,Maharashtra,Pune,412306,1,0,0
2025-03-11,Maharashtra,Pune,412307,2,0,0
2025-03-11,Maharashtra,Pune,412405,0,1,0
2025-03-11,Maharashtra,Pune,413102,3,0,0
2025-03-11,Maharashtra,Pune,413104,2,2,0
2025-03-11,Maharashtra,Pune,413106,1,0,0
2025-03-11,Maharashtra,Pune,413802,1,0,0
2025-02-11,Maharashtra,Pune,410401,2,1,0
2025-02-11,Maharashtra,Pune,410405,0,1,0
2025-02-11,Maharashtra,Pune,410509,1,0,0
2025-02-11,Maharashtra,Pune,410511,1,0,0
2025-02-11,Maharashtra,Pune,411003,2,1,0
2025-02-11,Maharashtra,Pune,411017,19,7,0
2025-02-11,Maharashtra,Pune,411019,6,1,0
2025-02-11,Maharashtra,Pune,411020,1,1,0
2025-02-11,Maharashtra,Pune,411027,8,6,0
2025-02-11,Maharashtra,Pune,411032,5,1,0
2025-02-11,Maharashtra,Pune,411034,1,0,0
2025-02-11,Maharashtra,Pune,411038,21,0,0
2025-02-11,Maharashtra,Pune,411039,4,3,0
2025-02-11,Maharashtra,Pune,411041,20,0,0
2025-02-11,Maharashtra,Pune,411047,9,5,0
2025-02-11,Maharashtra,Pune,411052,3,0,0
2025-02-11,Maharashtra,Pune,411058,5,2,0
2025-02-11,Maharashtra,Pune,411062,7,3,0
2025-02-11,Maharashtra,Pune,412104,1,0,0
2025-02-11,Maharashtra,Pune,412208,3,1,0
2025-02-11,Maharashtra,Pune,412212,1,0,0
2025-02-11,Maharashtra,Pune,412220,1,0,0
2025-02-11,Maharashtra,Pune,412306,1,0,0
2025-02-11,Maharashtra,Pune,412307,7,1,0
2025-02-11,Maharashtra,Pune,412409,2,0,0
2025-02-11,Maharashtra,Pune,413802,2,0,0
2025-12-11,Maharashtra,Pune,410405,1,0,0
2025-12-11,Maharashtra,Pune,410406,0,1,0
2025-12-11,Maharashtra,Pune,410505,3,1,0
2025-12-11,Maharashtra,Pune,410516,1,0,0
2025-12-11,Maharashtra,Pune,411011,1,0,0
2025-12-11,Maharashtra,Pune,411016,1,0,0
2025-12-11,Maharashtra,Pune,411027,3,2,0
2025-12-11,Maharashtra,Pune,411032,4,1,0
2025-12-11,Maharashtra,Pune,411035,1,0,0
2025-12-11,Maharashtra,Pune,411037,3,1,0
2025-12-11,Maharashtra,Pune,411041,2,1,0
2025-12-11,Maharashtra,Pune,411044,1,1,0
2025-12-11,Maharashtra,Pune,412104,1,0,0
2025-12-11,Maharashtra,Pune,412112,0,1,0
2025-12-11,Maharashtra,Pune,412301,1,0,0
2025-12-11,Maharashtra,Pune,412303,2,0,0
2025-11-11,Maharashtra,Pune,411002,3,0,0
2025-11-11,Maharashtra,Pune,411003,1,0,0
2025-11-11,Maharashtra,Pune,411006,7,0,0
2025-11-11,Maharashtra,Pune,411025,0,0,6
2025-11-11,Maharashtra,Pune,411026,2,1,0
2025-11-11,Maharashtra,Pune,411030,2,1,0
2025-11-11,Maharashtra,Pune,411038,4,0,0
2025-11-11,Maharashtra,Pune,411040,3,0,0
2025-11-11,Maharashtra,Pune,411041,5,1,0
2025-11-11,Maharashtra,Pune,411045,5,1,0
2025-11-11,Maharashtra,Pune,411046,5,2,3
2025-11-11,Maharashtra,Pune,411061,2,0,0
2025-11-11,Maharashtra,Pune,412101,4,0,0
2025-11-11,Maharashtra,Pune,412108,2,0,0
2025-11-11,Maharashtra,Pune,412109,1,0,0
2025-11-11,Maharashtra,Pune,412210,2,0,0
2025-11-11,Maharashtra,Pune,412220,1,0,0
2025-11-11,Maharashtra,Pune,412311,1,0,0
2025-11-11,Maharashtra,Pune,413110,1,0,0
2025-11-11,Maharashtra,Pune,413130,3,0,0
,Maharashtra,Pune,410406,0,1,0
,Maharashtra,Pune,410501,3,1,0
,Maharashtra,Pune,410502,2,0,0
,Maharashtra,Pune,410504,2,1,0
,Maharashtra,Pune,411005,1,0,0
,Maharashtra,Pune,411016,3,0,0
,Maharashtra,Pune,411043,1,0,0
,Maharashtra,Pune,411047,4,1,0
,Maharashtra,Pune,411061,1,1,0
,Maharashtra,Pune,412106,1,0,0
,Maharashtra,Pune,412108,1,2,0
,Maharashtra,Pune,412201,0,1,0
,Maharashtra,Pune,412205,1,0,0
,Maharashtra,Pune,412212,1,0,0
,Maharashtra,Pune,412308,3,1,0
,Maharashtra,Pune,413103,2,0,0
,Maharashtra,Pune,413106,3,0,0
,Maharashtra,Pune,410406,1,2,0
,Maharashtra,Pune,410501,19,0,0
,Maharashtra,Pune,410512,1,0,0
,Maharashtra,Pune,411001,12,4,1
,Maharashtra,Pune,411004,1,0,1
,Maharashtra,Pune,411012,2,0,0
,Maharashtra,Pune,411020,2,0,0
,Maharashtra,Pune,411021,7,2,0
,Maharashtra,Pune,411027,7,3,0
,Maharashtra,Pune,411033,29,6,0
,Maharashtra,Pune,411035,2,0,0
,Maharashtra,Pune,411042,16,1,0
,Maharashtra,Pune,411047,6,3,0
,Maharashtra,Pune,411052,1,0,0
,Maharashtra,Pune,412104,3,0,0
,Maharashtra,Pune,412109,4,1,0
,Maharashtra,Pune,412115,9,2,0
,Maharashtra,Pune,412201,2,0,0
,Maharashtra,Pune,412203,8,0,0
,Maharashtra,Pune,412204,1,2,0
,Maharashtra,Pune,412209,2,0,0
,Maharashtra,Pune,412304,1,0,0
,Maharashtra,Pune,412404,2,0,0
,Maharashtra,Pune,413104,2,0,0
,Maharashtra,Pune,410509,1,0,0
,Maharashtra,Pune,411006,1,0,0
,Maharashtra,Pune,411012,3,0,0
,Maharashtra,Pune,411033,9,0,0
,Maharashtra,Pune,411037,2,0,0
,Maharashtra,Pune,411042,3,0,0
,Maharashtra,Pune,411048,3,2,0
,Maharashtra,Pune,412114,1,1,0
,Maharashtra,Pune,412207,3,0,0
,Maharashtra,Pune,412213,1,0,0
,Maharashtra,Pune,413102,3,0,0
,Maharashtra,Pune,410502,1,1,0
,Maharashtra,Pune,411013,0,2,0
,Maharashtra,Pune,411017,1,1,0
,Maharashtra,Pune,411021,2,1,0
,Maharashtra,Pune,411032,1,0,0
,Maharashtra,Pune,411042,1,0,0
,Maharashtra,Pune,411045,7,0,1
,Maharashtra,Pune,411048,5,1,0
,Maharashtra,Pune,412203,2,1,0
,Maharashtra,Pune,412207,11,2,0
,Maharashtra,Pune,412209,1,0,0
,Maharashtra,Pune,412210,5,0,0
,Maharashtra,Pune,412214,1,1,0
,Maharashtra,Pune,413130,0,2,0
,Maharashtra,Pune,410405,1,0,0
,Maharashtra,Pune,411005,2,0,0
,Maharashtra,Pune,411006,8,1,0
,Maharashtra,Pune,411013,2,0,0
,Maharashtra,Pune,411014,18,2,0
,Maharashtra,Pune,411041,4,2,0
,Maharashtra,Pune,411044,5,0,0
,Maharashtra,Pune,411045,5,0,0
,Maharashtra,Pune,411058,2,0,0
,Maharashtra,Pune,411068,2,2,0
,Maharashtra,Pune,412103,1,0,0
,Maharashtra,Pune,412109,2,2,0
,Maharashtra,Pune,412110,1,0,0
,Maharashtra,Pune,412205,4,0,0
,Maharashtra,Pune,412210,3,0,0
,Maharashtra,Pune,412211,2,0,0
,Maharashtra,Pune,412219,1,0,0
,Maharashtra,Pune,412306,0,1,0
,Maharashtra,Pune,412308,5,1,0
,Maharashtra,Pune,412406,1,0,0
,Maharashtra,Pune,413130,1,0,0
,Maharashtra,Pune,413802,1,1,0
,Maharashtra,Pune,410405,1,0,0
,Maharashtra,Pune,410503,2,0,0
,Maharashtra,Pune,410505,6,1,11
,Maharashtra,Pune,411013,1,1,0
,Maharashtra,Pune,411017,11,2,5
,Maharashtra,Pune,411030,5,0,1
,Maharashtra,Pune,411035,1,0,0
,Maharashtra,Pune,411036,7,1,1
,Maharashtra,Pune,411037,10,2,1
,Maharashtra,Pune,411042,7,2,0
,Maharashtra,Pune,411058,6,2,1
,Maharashtra,Pune,412109,4,2,1
,Maharashtra,Pune,412114,2,2,0
,Maharashtra,Pune,412210,4,1,0
,Maharashtra,Pune,412214,2,0,2
,Maharashtra,Pune,412301,4,0,0
,Maharashtra,Pune,412401,1,0,1
,Maharashtra,Pune,412405,1,0,0
,Maharashtra,Pune,412410,1,0,0
,Maharashtra,Pune,413130,4,0,1
,Maharashtra,Pune,413802,0,0,3
,Maharashtra,Pune,412311,1,0,0
,Maharashtra,Pune,412402,4,0,0
,Maharashtra,Pune,412408,1,0,0
,Maharashtra,Pune,413110,3,0,0
,Maharashtra,Pune,410402,1,0,0
,Maharashtra,Pune,410506,12,0,0
,Maharashtra,Pune,410509,1,1,0
,Maharashtra,Pune,411007,3,0,1
,Maharashtra,Pune,411014,18,2,0
,Maharashtra,Pune,411019,13,1,0
,Maharashtra,Pune,411026,0,1,0
,Maharashtra,Pune,411035,7,0,0
,Maharashtra,Pune,411040,3,1,0
,Maharashtra,Pune,411041,20,4,0
,Maharashtra,Pune,411042,6,2,1
,Maharashtra,Pune,411043,7,1,1
,Maharashtra,Pune,411045,9,1,1
,Maharashtra,Pune,411051,1,0,0
,Maharashtra,Pune,411058,13,3,0
,Maharashtra,Pune,411061,4,1,0
,Maharashtra,Pune,412114,5,1,0
,Maharashtra,Pune,412201,20,4,0
,Maharashtra,Pune,412205,3,0,0
,Maharashtra,Pune,412306,2,0,1
,Maharashtra,Pune,412308,9,0,1
,Maharashtra,Pune,410405,2,0,0
,Maharashtra,Pune,410501,4,0,0
,Maharashtra,Pune,410502,2,0,0
,Maharashtra,Pune,411002,2,0,0
,Maharashtra,Pune,411007,1,0,0
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,411015,6,0,0
,Maharashtra,Pune,411017,7,0,0
,Maharashtra,Pune,411020,1,0,0
,Maharashtra,Pune,411021,3,0,0
,Maharashtra,Pune,411028,3,0,0
,Maharashtra,Pune,411040,1,0,0
,Maharashtra,Pune,411061,5,0,0
,Maharashtra,Pune,412106,2,0,0
,Maharashtra,Pune,412109,6,0,0
,Maharashtra,Pune,412114,4,0,0
,Maharashtra,Pune,412208,1,0,0
,Maharashtra,Pune,412216,1,0,0
,Maharashtra,Pune,413104,2,0,0
,Maharashtra,Pune,413105,1,0,0
,Maharashtra,Pune,413115,1,0,0
,Maharashtra,Pune,413116,1,0,0
,Maharashtra,Pune,410501,17,0,0
,Maharashtra,Pune,410506,12,0,0
,Maharashtra,Pune,411013,1,0,0
,Maharashtra,Pune,411015,16,0,0
,Maharashtra,Pune,411017,39,0,0
